user_id,avg_rating,review_count,favorite_topic,avg_review_length,user_type
bpJQHVDgnRGmNVn3fOJguQ,4.0,1,Unknown,323.0,Casual Reviewer
bpNxgdvhUnN4RLaDo7U9bg,4.0,1,Unknown,371.0,Casual Reviewer
bpZ8bzX39foE8PvK5AjdNg,4.0,1,Unknown,132.0,Casual Reviewer
bphIy9jI2lvcSUFWjDIYYQ,5.0,1,Unknown,428.0,Generous Reviewer
bqHqs6JaWmZ2LpMbizMfaQ,3.0,1,Mexican Food Lovers,746.0,Detailed Reviewer
bqY25wUpFowWkfOU5SWxJQ,1.0,1,Unknown,221.0,Harsh Critic
bqnmSsCgcRTKKAGw0dEOBQ,4.0,1,Unknown,479.0,Casual Reviewer
br5Itw3VOR22VvMZvoDiUg,5.0,1,Mexican Food Lovers,437.0,Generous Reviewer
brJWpca6Uf2572_8GbJPHw,5.0,1,Unknown,346.0,Generous Reviewer
brNb3hNjAHxu0xMyxIyzoQ,5.0,1,Unknown,329.0,Generous Reviewer
breCBR6q6kS180G1iA7B1g,3.0,1,Mexican Food Lovers,614.0,Detailed Reviewer
brykUAmyRnkyp8pGa0IgTg,4.0,1,Mexican Food Lovers,348.0,Casual Reviewer
bsOwBMXqeDO3CuZSx2m_hw,5.0,1,General Positive Dining,312.0,Generous Reviewer
bsP4lEbyuk-0g1YJGLB1dQ,5.0,1,Unknown,468.0,Generous Reviewer
bsRt0_kRS2QuaUY7Pl19ow,4.0,1,Unknown,373.0,Casual Reviewer
bsgOLPc9CuS8vUX9UaKBgg,5.0,1,Unknown,390.0,Generous Reviewer
bt3eVeABW2ABGcMD_5dgmQ,5.0,1,BBQ & Southern Cuisine,228.0,Generous Reviewer
btQWhtRp7BEb5cgfD1e0jQ,2.0,1,Unknown,543.0,Harsh Critic
btSaJqMiUwMemMZ1AhCe3Q,2.0,1,Unknown,796.0,Harsh Critic
btUugfufQAe-QD6gC_Ckmw,3.5,2,Mexican Food Lovers,917.0,Detailed Reviewer
bthtdS1bvLeyqamTRr5FqA,5.0,1,Unknown,623.0,Generous Reviewer
btolqHWdVPP2tKyYj-tukg,1.0,1,Pizza Enthusiasts,489.0,Harsh Critic
btw7MwfVyrBFTu9VizBOlw,4.0,1,Unknown,3463.0,Detailed Reviewer
bu93Lzst7sNG-88X1KLioA,2.0,1,Unknown,1236.0,Harsh Critic
bv9DCUZ_ogc2XJoj7R-QYA,2.0,1,Pizza Enthusiasts,1748.0,Harsh Critic
bvKDkqDs4j2hrMto1JQ5Gg,4.0,1,Unknown,202.0,Casual Reviewer
bvmrGKlOujP21_Vudmm3Lg,5.0,1,Unknown,639.0,Generous Reviewer
bvpZVPcwuWtGrRaEaenyaA,5.0,1,Unknown,150.0,Generous Reviewer
bvr3S4TsoZP8p889bHOLAg,4.0,1,Craft Beer & Nightlife,315.0,Casual Reviewer
bw2nMWZGt6QggeLDqg3_Sw,3.0,1,Unknown,308.0,Casual Reviewer
bwWGVLbtdSlcsvkc2Ttu6w,4.5,2,Mexican Food Lovers,712.5,Generous Reviewer
bwZzTcIYhGoa4N5jppcnbw,4.0,1,Unknown,195.0,Casual Reviewer
bwl5VL_F3YSB4PNySsgflw,5.0,1,Unknown,307.0,Generous Reviewer
bwuQSnPdQL5__RrQyuksiw,4.0,1,Unknown,145.0,Casual Reviewer
bx6CBterAOpbGv1_BccrUg,5.0,1,Unknown,201.0,Generous Reviewer
bx8SHdtkGlbpiNgYs_MEGg,4.0,1,Pizza Enthusiasts,156.0,Casual Reviewer
bxDzgr0a8d2cFYBl_h8d0w,4.0,1,Unknown,983.0,Detailed Reviewer
bxNF0eU_yKHKcSmnWG9riQ,5.0,1,Mexican Food Lovers,549.0,Generous Reviewer
bxbWxzXUBWiJgP54Hd5WSQ,5.0,1,Unknown,180.0,Generous Reviewer
by3MJnaVuktgwdvAuyT4LQ,5.0,1,Unknown,484.0,Generous Reviewer
byM8_C-bXxTTAsnBxIuhug,1.0,1,Breakfast & Brunch Lovers,660.0,Harsh Critic
bydK1xQQOKHrWwI7fY_sTg,5.0,1,Unknown,245.0,Generous Reviewer
byoVd8ovo80KU_0BDBXKAQ,1.0,1,Unknown,918.0,Harsh Critic
bz5F8RkVaBe2mnFh_ymCUg,5.0,1,Unknown,2323.0,Generous Reviewer
bzADXMsoBsQckzqS6ZWxuA,4.0,1,Unknown,284.0,Casual Reviewer
bzCdf6B2OzLD6ISlbnp-hw,5.0,1,Unknown,71.0,Generous Reviewer
bzSCLnTMrorJN4qotoaTqw,5.0,1,Unknown,494.0,Generous Reviewer
bzZDrgjpmn5Hszh78S0oUA,2.0,1,Mexican Food Lovers,235.0,Harsh Critic
bzikWWfjmPyh5YEjLbPDXA,1.0,1,Unknown,482.0,Harsh Critic
bzk_TVvM8m_1iDyFcoqK-w,1.0,1,Sushi & Japanese Cuisine,125.0,Harsh Critic
bzrd_AtdzX6OJc8JwuerHQ,3.0,1,Unknown,148.0,Casual Reviewer
c-4oNmMFMPuqg6ekuv8KnA,1.0,1,Unknown,938.0,Harsh Critic
c-HKHODEKcdlRTvam6_19w,4.0,1,Unknown,1067.0,Detailed Reviewer
c-imK4hUi4UrQXleR8mtPw,1.0,1,Unknown,889.0,Harsh Critic
c-n26SaVTrUZo6ql5djwAw,1.0,1,Unknown,448.0,Harsh Critic
c-qz9I2uiFJls9N7om4lBg,1.0,1,Vietnamese & Pho,156.0,Harsh Critic
c-rI0S644bvQH-C-a3wilg,1.0,1,Unknown,145.0,Harsh Critic
c-t8DyGb7CnkoIz0DVBvQw,5.0,1,Unknown,96.0,Generous Reviewer
c-uYsVCDuJz95CnuKNzTdQ,5.0,1,Unknown,291.0,Generous Reviewer
c0Zt6d7diittjk2tGRJzUQ,1.0,1,Unknown,394.0,Harsh Critic
c0hSbPVGN5XygUfrWruwmQ,1.0,1,Unknown,382.0,Harsh Critic
c0p3hFgBo5tGxqncNRN9Eg,4.0,1,Unknown,146.0,Casual Reviewer
c11V6oJAFEa2btlUTsuShg,5.0,1,Unknown,111.0,Generous Reviewer
c1UIUSoFcEhZuZzgh2iZ0w,5.0,1,Coffee & Cafe Culture,292.0,Generous Reviewer
c1V5FAmALWvcnUm4A9qjQw,5.0,1,Unknown,118.0,Generous Reviewer
c1fZlHzU78dRDZGDbrGSGw,4.0,1,Unknown,239.0,Casual Reviewer
c1hs2TLg22XHZyC7GwuebQ,1.0,1,Unknown,3158.0,Harsh Critic
c2KKp-yUg2NZ2VTFTnlELA,5.0,1,Unknown,387.0,Generous Reviewer
c2uuv6QnltGfGpHsKTv-RQ,4.0,1,Unknown,123.0,Casual Reviewer
c3-iAoTf6m3Xy1w6DBy4bA,1.0,1,Mexican Food Lovers,547.0,Harsh Critic
c3DfRslN9pM-34shCBYpzA,4.0,1,Unknown,545.0,Detailed Reviewer
c3Qw5Tj0rLeZbaeRNGlNvQ,5.0,1,Unknown,771.0,Generous Reviewer
c3V5QtPydsU7s1W_PJ6xEw,3.0,1,Pizza Enthusiasts,541.0,Detailed Reviewer
c3oKqsoDC9SDjJjP1LMARA,3.0,1,Mexican Food Lovers,1169.0,Detailed Reviewer
c43mtN-I7Bv-QREpTkz3XQ,5.0,1,Unknown,507.0,Generous Reviewer
c4CDRASAWhb4otOPSmZiZw,1.0,1,Breakfast & Brunch Lovers,217.0,Harsh Critic
c4I_pJgeqnlG6tlr1TnIIQ,5.0,1,Unknown,146.0,Generous Reviewer
c4UAt1jABShaotIhIEvuVw,5.0,1,Sushi & Japanese Cuisine,155.0,Generous Reviewer
c4bAHeY5wPFUFIJsBe_9mg,5.0,1,Service Experience Reviews,181.0,Generous Reviewer
c4c02z1sv2W3Y-4biukO0g,5.0,1,Craft Beer & Nightlife,111.0,Generous Reviewer
c4ckK48Y3ewDGnDlGzOCVQ,5.0,1,Unknown,1191.0,Generous Reviewer
c4x4Ji3fcbIYxE94_MA-3w,4.0,1,Unknown,91.0,Casual Reviewer
c5hMQkMqFG7dFxfSHnYx_w,4.5,2,General Positive Dining,400.0,Generous Reviewer
c6JTWu10u0aKtxK8bJum6Q,1.0,1,Burger & Fast Food Fans,275.0,Harsh Critic
c6eVSBaFQ2PkWwD5markEQ,1.0,1,Unknown,381.0,Harsh Critic
c6kIVJRvpMZvTnYrD8KaPw,5.0,1,Vegan & Healthy Eating,169.0,Generous Reviewer
c75FGEmuokUjYhSctbt4og,4.0,1,Desserts & Donuts,108.0,Casual Reviewer
c7l5_NrKQpHtg1BYX1hI-g,3.0,1,Mexican Food Lovers,89.0,Casual Reviewer
c7uJo0ABJN-aAq9yZ9-amA,2.5,2,Unknown,154.0,Harsh Critic
c88Hk7eXBNJrGOB_4his8w,4.5,2,Unknown,281.0,Generous Reviewer
c8pMZVU9GxiuL-B14vkajg,1.0,1,Unknown,686.0,Harsh Critic
c9EaDSYvLyP0MJa9cDnu7g,2.0,1,Mexican Food Lovers,178.0,Harsh Critic
c9fiqbFJVVhqauCVhv8HVA,5.0,1,Chinese Cuisine,609.0,Generous Reviewer
cA-nivRIoqriH3y5m8E7-w,3.0,1,Unknown,415.0,Casual Reviewer
cA11C5M14IJ3Qanh2DHfow,5.0,1,Unknown,909.0,Generous Reviewer
cAGLPXQJfprmuHslI7T-7w,5.0,1,Unknown,1264.0,Generous Reviewer
cARxOd_5yKCgsCbUZ5ED4Q,4.0,1,Craft Beer & Nightlife,445.0,Casual Reviewer
cBCr4K7Fk_DVbnSZ44zLtQ,5.0,1,Unknown,662.0,Generous Reviewer
cBcxwHfYbvJCmCxAEP1_ew,2.0,1,Unknown,264.0,Harsh Critic
cCHJSPgOWtp580xVbE2nSQ,3.0,1,Unknown,368.0,Casual Reviewer
cCZVyePopvA1nYHkK8f_0A,1.0,1,Craft Beer & Nightlife,913.0,Harsh Critic
cCapaD4lan_VJ8-mxvNLWw,4.0,1,Unknown,1489.0,Detailed Reviewer
cCg8Y4ZDFw84D3COzeVcGA,5.0,1,Unknown,157.0,Generous Reviewer
cD-Tv6w78Dis4COuxm0AEQ,4.0,1,Sushi & Japanese Cuisine,293.0,Casual Reviewer
cDCfXk-q9MyywmdFzd9pTA,5.0,1,Unknown,256.0,Generous Reviewer
cDOJTojZNq3bN8KASJR1mQ,1.0,1,Unknown,1358.0,Harsh Critic
cDcakQinxKO8szOx4rtP3g,4.0,1,Pizza Enthusiasts,157.0,Casual Reviewer
cDecvltyj-bS4ljfQEt6uQ,5.0,1,Unknown,227.0,Generous Reviewer
cDl3ZOVCUPUPemI4nlX_hw,5.0,1,Unknown,195.0,Generous Reviewer
cEWfx8-o8pLq4SG9QemtSQ,5.0,1,Breakfast & Brunch Lovers,519.0,Generous Reviewer
cEyauO8E1FN0eJbvviUxrQ,5.0,1,Sandwich & Deli Lovers,891.0,Generous Reviewer
cFaHx-FkCnzdfF8BccukIg,3.75,4,Unknown,676.75,Detailed Reviewer
cFn1fpZeg28T1_RyqIVzWw,2.0,1,Unknown,291.0,Harsh Critic
cFvK5-KhPAtCwUkMEfxTeg,1.0,1,Unknown,378.0,Harsh Critic
cG_VfXLDgQMd1DvyQZ8h3w,4.5,2,Burger & Fast Food Fans,240.5,Generous Reviewer
cH20AjClpLPF3u_EjzHaOQ,4.0,1,Unknown,270.0,Casual Reviewer
cH5A71LpH6URAasT4xNqBA,4.0,1,Hotel & Travel Dining,1020.0,Detailed Reviewer
cHVfkm_h_vKt-ZIWMYQcrg,5.0,1,Unknown,2106.0,Generous Reviewer
cHWtsRBq2NlOXXLUCaHPjA,2.0,1,Coffee & Cafe Culture,1935.0,Harsh Critic
cHcQMe0Sg1JxXG6Dg63-AQ,3.0,1,Unknown,824.0,Detailed Reviewer
cHfESIYL9jH0Oo0kP7VKtA,5.0,1,Unknown,322.0,Generous Reviewer
cHlvwJXD93J-JTtOJeRLhQ,4.0,1,Craft Beer & Nightlife,472.0,Casual Reviewer
cIEJST6fwmrktleGg1dLFA,5.0,1,Unknown,369.0,Generous Reviewer
cIUk5UGUHgwr9Vyazsk8ug,5.0,1,Pizza Enthusiasts,224.0,Generous Reviewer
cIVmIJD7nIiEcVGamfBoVw,4.0,2,Craft Beer & Nightlife,663.5,Detailed Reviewer
cIWoWd9QVJaEZ9JhjhBeCw,5.0,1,Unknown,688.0,Generous Reviewer
cIp_HYFnpMEhf0iIGE70RQ,2.0,1,Unknown,209.0,Harsh Critic
cJ6aSNIy_Tts-OX0LwNTYw,2.0,1,Unknown,238.0,Harsh Critic
cJ6muoWIMkLvsNGRzaeAyg,5.0,1,Unknown,269.0,Generous Reviewer
cJCiN7dtlGLW2-zApamFQA,3.5,2,Unknown,768.5,Detailed Reviewer
cJIFsRPAs9KHNsHAf-ojgQ,1.0,1,Unknown,168.0,Harsh Critic
cJILtxSTmkQTSO5CAjuOKw,2.0,1,Unknown,382.0,Harsh Critic
cJLcKzuVnpPwZfPcl2MCgw,4.0,1,Unknown,179.0,Casual Reviewer
cKJLyBAKMBKgv9YaWpK9VA,5.0,1,Hotel & Travel Dining,244.0,Generous Reviewer
cKMfKrUpcNR7gdpVzzghAA,3.5,2,Unknown,1013.0,Detailed Reviewer
cKu8znqGKKv59OBQ0JgofA,5.0,1,Unknown,172.0,Generous Reviewer
cL0OmD9A-DcnhPzwT7rk8g,4.0,1,Unknown,362.0,Casual Reviewer
cLDccTvb62VtJmYgooZ56w,5.0,1,Service Experience Reviews,88.0,Generous Reviewer
cLk1p3hfPatzQot4P25J2A,2.0,1,Unknown,359.0,Harsh Critic
cLnHDVrNTACLPDQvU3XGlg,5.0,1,Service Experience Reviews,85.0,Generous Reviewer
cLz_xjT_-5EcOShmBB-4gQ,5.0,1,General Positive Dining,326.0,Generous Reviewer
cM08nV8MBf69QgOm6kNxdg,2.0,1,Burger & Fast Food Fans,1109.0,Harsh Critic
cM8QKGZSXzGaYtQBlQmpSw,5.0,1,Mexican Food Lovers,514.0,Generous Reviewer
cMAEmYD3J_jbeW3FjPM9RQ,4.0,1,BBQ & Southern Cuisine,82.0,Casual Reviewer
cMEtAiW60I5wE_vLfTxoJQ,4.0,1,Unknown,101.0,Casual Reviewer
cMMl8uZJsL8FxLEQkuk5rQ,1.0,1,Unknown,234.0,Harsh Critic
cMUcY6xVqnnZEEyj5YqDow,5.0,1,Craft Beer & Nightlife,284.0,Generous Reviewer
cMYbqp5eW2BALN3EhU7crQ,2.0,1,Unknown,1440.0,Harsh Critic
cMlB7Qm5Wiq_U3cJ1-wlUQ,3.0,1,Unknown,216.0,Casual Reviewer
cMpJ-KeY2l4D7ZiSEk_tjA,3.0,1,Unknown,467.0,Casual Reviewer
cMvYUBdq6nNHfmJL8NKVjA,5.0,1,Unknown,366.0,Generous Reviewer
cMzSD2gDb-vkBnu8xNcW5g,1.0,1,Unknown,877.0,Harsh Critic
cNFJaLeT9MEVyUAk1VhgJA,4.0,1,Coffee & Cafe Culture,933.0,Detailed Reviewer
cNFq_I6a24DTUR8KF7QCFA,5.0,2,Thai & Spicy Food,518.0,Generous Reviewer
cNM8uCjlhvPl4hqCem3y4Q,3.0,2,Unknown,855.0,Detailed Reviewer
cNoMBL0oLMBzi5aedT-x7Q,4.0,1,Unknown,493.0,Casual Reviewer
cO3zjJSyB2mOi45bJ_PcYw,5.0,1,Unknown,90.0,Generous Reviewer
cOd2dnidvF0aHWGfpZkKFQ,4.0,1,Unknown,468.0,Casual Reviewer
cOeR53mlpxkKQXyD_ucRiQ,3.0,1,Unknown,718.0,Detailed Reviewer
cP-UyxlDAJuOTUdrerySGQ,4.0,1,Unknown,389.0,Casual Reviewer
cPMbhDgw9YuqNhVyTJBhOQ,2.0,1,Mexican Food Lovers,267.0,Harsh Critic
cPN4Kkk6UDTXCynsp_-7KQ,3.5,2,Mexican Food Lovers,721.5,Detailed Reviewer
cPhqqbVPIMdLDyZGq5xHfw,4.0,1,Craft Beer & Nightlife,823.0,Detailed Reviewer
cPuTAN9_h3WtQAN_N7Et3A,5.0,1,Italian & Pasta,72.0,Generous Reviewer
cPzPNLTR4yr6OUQ6S6G99A,5.0,1,Sushi & Japanese Cuisine,505.0,Generous Reviewer
cQ5iEishVIVdSyAmPUO32g,1.0,1,Unknown,361.0,Harsh Critic
cQ5wBb-IFT331keed0dTwg,1.0,1,Thai & Spicy Food,226.0,Harsh Critic
cQD4RfOOjFo7EsMCiFHJGw,5.0,1,Pizza Enthusiasts,216.0,Generous Reviewer
cQL-_fJK-h6CELoNdl7X0w,5.0,1,Unknown,1081.0,Generous Reviewer
cR5bvpc0xeQpm-Bsx67A8w,5.0,1,Unknown,919.0,Generous Reviewer
cRij9215tfbhiLdHmcdUWg,4.0,1,Pizza Enthusiasts,798.0,Detailed Reviewer
cRpmb_ZHAfNOI8pSPk4Djg,5.0,1,Unknown,269.0,Generous Reviewer
cRtrGYeq2aQBvkMTCUt29A,5.0,1,Pizza Enthusiasts,226.0,Generous Reviewer
cS2CHUVFSbThsAKENG1TBQ,1.0,1,Unknown,392.0,Harsh Critic
cS6w05o4ZE13E5T7X0AvBg,4.0,1,Unknown,310.0,Casual Reviewer
cSBFkBE3z5EO6rRS9PJvAg,5.0,3,Thai & Spicy Food,976.0,Generous Reviewer
cSKLV3CudAbHGW5GOHoRJQ,3.0,1,Mexican Food Lovers,287.0,Casual Reviewer
cSMWTlQuGVPkOiYtpHR1iw,3.0,1,Unknown,357.0,Casual Reviewer
cSsrVFiCSiH_3rg1lzCiQw,2.0,1,Local Nashville Experiences,1879.0,Harsh Critic
cSxMeqCTCh2bdLhIAZfkBQ,4.0,1,General Positive Dining,283.0,Casual Reviewer
cT-eQ0CgwQJdIiO0sKezsA,5.0,1,Service Experience Reviews,588.0,Generous Reviewer
cTHkyrAmeNn3riuKOs2j2w,5.0,1,Craft Beer & Nightlife,138.0,Generous Reviewer
cTcxIhfFqffebGH7edWsUw,1.0,1,Desserts & Donuts,496.0,Harsh Critic
cTnNhEhEtjRGEfX53YSTqA,5.0,2,Unknown,610.0,Generous Reviewer
cTprOZXcHo29AteovcQABw,3.0,1,Unknown,106.0,Casual Reviewer
cU-Z8K3TNM019C-62GtwIw,3.0,1,Service Experience Reviews,1346.0,Detailed Reviewer
cUONzVmDi-g35_bWU-CtwQ,1.0,1,Unknown,470.0,Harsh Critic
cUoKFJ4PDsZOTkxmEt-HeQ,5.0,1,Thai & Spicy Food,229.0,Generous Reviewer
cV6UHBncEWiTGrCzM9t0wA,5.0,1,Breakfast & Brunch Lovers,240.0,Generous Reviewer
cVI1vPJM2iNbJbrCU4B9XA,2.0,1,Unknown,836.0,Harsh Critic
cVXzfIOMf5rmVlwJLPkWwg,4.0,1,General Positive Dining,94.0,Casual Reviewer
cWXOC4CzQFZPLAS7jXlNUw,4.0,1,Craft Beer & Nightlife,1875.0,Detailed Reviewer
cWair9Mq0wITn7zUH4MqcQ,4.5,2,Sushi & Japanese Cuisine,427.5,Generous Reviewer
cWvP0mEmM5UC6OOUykdAUQ,5.0,1,Mexican Food Lovers,414.0,Generous Reviewer
cWv_j6fiOtXH1OZHYiqq7A,4.0,1,Unknown,70.0,Casual Reviewer
cWwXHwFPLCCFK6nyYrNKLQ,5.0,1,Unknown,242.0,Generous Reviewer
cX0dY09rmu8HE3t7fAWCJA,1.0,1,Unknown,412.0,Harsh Critic
cXFqmO-QV_ymFIR5RHnUwg,5.0,1,Unknown,345.0,Generous Reviewer
cXPDtZuMwUb9uznw8GiZfg,4.0,1,Mexican Food Lovers,977.0,Detailed Reviewer
cXPiT79SmGp9qyaB4S3Shg,2.0,1,Unknown,212.0,Harsh Critic
cXSyttl_8F03HbDDeKnyyA,5.0,1,Coffee & Cafe Culture,1127.0,Generous Reviewer
cXXrc7PhCkvhwGd59dXPfg,5.0,1,Unknown,1314.0,Generous Reviewer
cXZk2BEtth_K-8YoUwfV9A,4.0,1,Mexican Food Lovers,666.0,Detailed Reviewer
cXZtl9eNPuwJ_N_D3WbXsw,5.0,1,Desserts & Donuts,267.0,Generous Reviewer
cY_KlFsqTSkLwfblIoFa2w,5.0,1,Unknown,152.0,Generous Reviewer
cZ-vsWKuKZFpM_FjfY0yzQ,4.0,1,Unknown,346.0,Casual Reviewer
cZ16H_Fc3s2-2AYrs-LEJg,4.0,1,Sushi & Japanese Cuisine,157.0,Casual Reviewer
cZ93eNPyk7kC9F1PPpfPOQ,5.0,1,Unknown,2297.0,Generous Reviewer
cZA_G7kIkyIrR15EKXoVFw,2.0,1,Chinese Cuisine,709.0,Harsh Critic
cZRirSEiWKZhcbU6Gf__Gg,5.0,1,Unknown,431.0,Generous Reviewer
cZohBzgCY3B4Fbd25GHHLQ,4.0,3,Unknown,1524.0,Detailed Reviewer
cZtDleoAeanFLmsUc4zdDg,5.0,1,Unknown,97.0,Generous Reviewer
c_Jpjy4O1bVB3P1ru5G7Bw,4.0,1,Unknown,764.0,Detailed Reviewer
c_VDMB5AHAS9sb71IgIErQ,5.0,1,Unknown,189.0,Generous Reviewer
c_ZpPLBCngLCyZHKrYdMCQ,5.0,1,Unknown,90.0,Generous Reviewer
c_hJ12dS9Q7TgQpulIUFbw,4.0,1,Unknown,217.0,Casual Reviewer
caT5crAE5_Y3AFvHSWDUpA,5.0,1,Unknown,213.0,Generous Reviewer
cai7nvATinr62gIo3u0BaQ,4.0,1,Unknown,408.0,Casual Reviewer
cauUX2FheDlBuR4803Ky3w,4.0,1,Mexican Food Lovers,431.0,Casual Reviewer
cbBxBySpq87KPiLG25N76Q,4.0,1,Unknown,2957.0,Detailed Reviewer
cbY0f25GE3WLB5YUNQUgtw,4.0,1,Mexican Food Lovers,460.0,Casual Reviewer
cb_UTRFV-4TI0Uqql1xhWg,4.0,1,Unknown,247.0,Casual Reviewer
cbnQjm0K7p_jaFMihxy_KA,5.0,1,Coffee & Cafe Culture,320.0,Generous Reviewer
cbv2eA5U1img-m5P9QegfQ,4.0,1,Local Nashville Experiences,826.0,Detailed Reviewer
ccMJ_Am1AxfyDM0EyomzAg,4.0,1,General Positive Dining,1431.0,Detailed Reviewer
cd8sq2YUTEwToMFV2BntHw,5.0,1,Sushi & Japanese Cuisine,193.0,Generous Reviewer
cdIU8_GcRwxg1WsYpGwzlw,5.0,1,Unknown,1137.0,Generous Reviewer
cdIsfFq7iDNO1v03tFHSXg,5.0,1,Service Experience Reviews,244.0,Generous Reviewer
cdnLxCe4RIBkMtB0RaHcNw,5.0,1,Unknown,264.0,Generous Reviewer
cdpSmtP4Rv-_m6v5_sEegg,5.0,1,Unknown,167.0,Generous Reviewer
cdsGyjGWUxewjNd1p5VBew,4.5,2,BBQ & Southern Cuisine,541.5,Generous Reviewer
ce8zvXsdSoFKjdlkBS5PGQ,4.0,1,Unknown,628.0,Detailed Reviewer
ceBSpwozXNAx65wpllxKJA,4.0,1,Unknown,334.0,Casual Reviewer
ceDkhezYQ-s6OxSFGpRrvQ,5.0,1,Unknown,370.0,Generous Reviewer
ceOgTpuVltWRkwr3Q5Yj-A,4.0,1,Unknown,934.0,Detailed Reviewer
ceS3tXAQTkiHLuNiEQh3bw,5.0,1,Unknown,357.0,Generous Reviewer
celRY7r5vKftkn4kg8wvoQ,3.0,1,Unknown,1025.0,Detailed Reviewer
cevKPhokK45VBUMnUNFowg,4.0,1,Sandwich & Deli Lovers,187.0,Casual Reviewer
cf-9yCdP1FOp4Bwf1WtRfg,5.0,1,Coffee & Cafe Culture,148.0,Generous Reviewer
cfHvu-jXR9SQKlVkJdF0cA,4.0,1,Coffee & Cafe Culture,580.0,Detailed Reviewer
cfnp-zEVu0BSwV7CyUq6XQ,5.0,1,Sushi & Japanese Cuisine,656.0,Generous Reviewer
cfsJTOu4Qt5RStmr9lurlg,5.0,1,Thai & Spicy Food,443.0,Generous Reviewer
cfxpPVSnDHTaeAzc12YZsA,3.0,1,Hotel & Travel Dining,527.0,Detailed Reviewer
cggvU2u6IaXoSXrDJFGT5A,4.0,1,General Positive Dining,228.0,Casual Reviewer
cgxAuGawdFhuoB_FvqxhwA,4.0,1,Unknown,355.0,Casual Reviewer
chVwcQs3WaEGIKhile-ojA,5.0,1,General Positive Dining,228.0,Generous Reviewer
cht2FlSdYvZ_gqMx_hTwWQ,5.0,1,Unknown,326.0,Generous Reviewer
chtuzIJoZbBI-eeMLVNBpw,5.0,1,Unknown,429.0,Generous Reviewer
chuM6TBkFHtTwJ6z96Hj1A,4.0,1,Unknown,534.0,Detailed Reviewer
ci4N1QRoYETkmfTJGVlbfA,5.0,1,Unknown,190.0,Generous Reviewer
ciJgBrvFSmFgGMRr3n2K4Q,4.0,1,General Positive Dining,289.0,Casual Reviewer
cidbvQlSJE1QHqMYOWX65Q,4.0,2,Unknown,990.0,Detailed Reviewer
cigsf-8WopVB7_EL20vv4Q,1.0,1,Unknown,469.0,Harsh Critic
cii2zKIwGuKjidepp6bQAg,4.0,1,Burger & Fast Food Fans,1594.0,Detailed Reviewer
cij58GM7sQUE57X4SmcTAQ,5.0,1,Unknown,445.0,Generous Reviewer
cjZjAIQgTqNAJJYFhxxQ8w,1.0,1,Unknown,254.0,Harsh Critic
cjbSUJ5-AmD5nUOpV7ryCw,1.0,1,Burger & Fast Food Fans,1036.0,Harsh Critic
cjfjPl1U6WGzZXC1C2bPlg,1.0,1,Unknown,304.0,Harsh Critic
cjuI-xvynK6w5lwbmPy1Ig,4.0,1,Pizza Enthusiasts,150.0,Casual Reviewer
ck_RNyv_ivS7nG4nF_OkyA,2.0,1,Unknown,249.0,Harsh Critic
ckgFcxH8Oiozt5E_kG5laA,5.0,1,Pizza Enthusiasts,333.0,Generous Reviewer
ckrFHmIrGjGa-0KJfVBSbQ,5.0,1,Mexican Food Lovers,544.0,Generous Reviewer
ckss5Bgs30N9ekV6Rq1DjA,4.0,1,Sushi & Japanese Cuisine,272.0,Casual Reviewer
cktPR0gCnQtrfGZms9iRGA,1.0,1,Burger & Fast Food Fans,4347.0,Harsh Critic
clPO-lXTt6iYOufRby6W6g,4.0,1,General Positive Dining,384.0,Casual Reviewer
cleOWOFKGYj5IY4EYjgMLQ,4.0,1,Sushi & Japanese Cuisine,451.0,Casual Reviewer
cletzQYKk2NN_oG-mcYk0g,4.0,1,Mexican Food Lovers,363.0,Casual Reviewer
clf9UJeBUD8EKZdq07YC3A,5.0,1,Vietnamese & Pho,249.0,Generous Reviewer
clk385ygJaFUtRIT2M7yTw,4.0,2,General Positive Dining,1164.5,Detailed Reviewer
clmdn1_I7pmSA58ZZ87Afw,4.0,1,Unknown,277.0,Casual Reviewer
cm3gsngZJ8SCYLbKGTcD2Q,4.0,1,Unknown,129.0,Casual Reviewer
cmIYdaBXk5qXdJtgXBczpQ,5.0,1,Unknown,238.0,Generous Reviewer
cnAhmY_bgapI1ZckdDevDA,3.0,1,Breakfast & Brunch Lovers,340.0,Casual Reviewer
cnJ0fFSVNw1V_qdEAZS7IA,5.0,1,Unknown,107.0,Generous Reviewer
cnLbV6iFdRrLt8y1423klQ,4.0,1,Pizza Enthusiasts,255.0,Casual Reviewer
cnORAzkOrpSfEGsoJt0YWQ,5.0,1,Unknown,578.0,Generous Reviewer
cnaZN4mhtrDNQgn4T0a2XA,4.0,1,Unknown,115.0,Casual Reviewer
cnhazh0Z2ekS_7gDt_wq8Q,5.0,1,Unknown,856.0,Generous Reviewer
cnj8Kc2N8boO0qpMoWA3fA,2.0,1,Unknown,267.0,Harsh Critic
cnl88G_wcYp4rjInlKKMrw,4.0,1,Unknown,704.0,Detailed Reviewer
cnsGL_bWQWYP198iG63btg,5.0,1,Unknown,519.0,Generous Reviewer
cnwAvEaL17awxdXyA_iAOQ,5.0,1,Unknown,204.0,Generous Reviewer
co-g07lL_AMxF2fC8OeCdA,5.0,1,General Positive Dining,617.0,Generous Reviewer
co_QBhIYtW16tfmo4yjSRA,5.0,2,Unknown,569.5,Generous Reviewer
